DateIndex,Year,Month,Day,Weekday,Hour,Weekend,Norway Holiday,Clear,Clouds,Drizzle,Fog,Mist,Rain,Snow,Thunderstorm,temp,wind_speed,rain_1h,clouds_all,GF-Ferjeleia,GF-Glasshytta,GF-Isegran,GF-Kasernen,GF-Laboratoriegaten,GF-Magenta,GF-Mormors,GF-Pumpehuset,Totalt
2018-10-01 00:00:00,2018,10,274,1,0,0,0,1,0,0,0,0,0,0,0,6.0,2,0.0,0,11,11,0,0,0,11,0,0,33
2018-10-01 01:00:00,2018,10,274,1,1,0,0,1,0,0,0,0,0,0,0,5.5,3,0.0,0,0,0,0,0,0,11,0,0,11
2018-10-01 02:00:00,2018,10,274,1,2,0,0,1,0,0,0,0,0,0,0,4.5,2,0.0,0,0,11,0,0,0,11,0,0,22
2018-10-01 03:00:00,2018,10,274,1,3,0,0,1,0,0,0,0,0,0,0,4.0,3,0.0,0,0,0,0,0,0,0,0,0,0
2018-10-01 04:00:00,2018,10,274,1,4,0,0,1,0,0,0,0,0,0,0,3.1,1,0.0,0,11,0,0,0,0,0,0,0,11
2018-10-01 05:00:00,2018,10,274,1,5,0,0,1,0,0,0,0,0,0,0,1.0,1,0.0,0,23,0,0,0,0,0,0,0,23
2018-10-01 06:00:00,2018,10,274,1,6,0,0,1,0,0,0,0,0,0,0,1.0,1,0.0,0,59,0,0,0,0,0,0,0,59
2018-10-01 07:00:00,2018,10,274,1,7,0,0,0,0,0,1,0,0,0,0,3.0,1,0.0,0,118,0,0,0,0,11,0,0,129
2018-10-01 08:00:00,2018,10,274,1,8,0,0,1,0,0,0,0,0,0,0,5.0,2,0.0,0,200,35,0,0,47,23,0,82,387
2018-10-01 09:00:00,2018,10,274,1,9,0,0,1,0,0,0,0,0,0,0,5.5,3,0.0,0,94,23,0,0,0,11,0,0,128
2018-10-01 10:00:00,2018,10,274,1,10,0,0,1,0,0,0,0,0,0,0,9.0,3,0.0,0,82,70,0,11,0,59,0,11,233
2018-10-01 11:00:00,2018,10,274,1,11,0,0,1,0,0,0,0,0,0,0,10.0,4,0.0,0,106,118,0,0,0,11,0,35,270
2018-10-01 12:00:00,2018,10,274,1,12,0,0,1,0,0,0,0,0,0,0,11.0,4,0.0,0,188,94,0,23,0,47,0,47,399
2018-10-01 13:00:00,2018,10,274,1,13,0,0,1,0,0,0,0,0,0,0,11.5,4,0.0,0,295,106,0,0,0,47,0,59,507
2018-10-01 14:00:00,2018,10,274,1,14,0,0,1,0,0,0,0,0,0,0,12.0,6,0.0,0,200,118,0,0,0,35,0,59,412
2018-10-01 15:00:00,2018,10,274,1,15,0,0,0,1,0,0,0,0,0,0,12.0,4,0.0,20,413,82,0,11,0,47,0,70,623
2018-10-01 16:00:00,2018,10,274,1,16,0,0,1,0,0,0,0,0,0,0,11.5,3,0.0,0,141,59,0,0,0,23,0,11,234
2018-10-01 17:00:00,2018,10,274,1,17,0,0,1,0,0,0,0,0,0,0,9.5,2,0.0,0,129,106,0,0,0,11,0,0,246
2018-10-01 18:00:00,2018,10,274,1,18,0,0,1,0,0,0,0,0,0,0,8.0,1,0.0,0,94,47,0,0,0,23,0,11,175
2018-10-01 19:00:00,2018,10,274,1,19,0,0,1,0,0,0,0,0,0,0,6.5,1,0.0,8,106,11,0,0,0,35,0,47,199
2018-10-01 20:00:00,2018,10,274,1,20,0,0,1,0,0,0,0,0,0,0,5.1,1,0.0,8,70,47,0,0,0,11,0,0,128
2018-10-01 21:00:00,2018,10,274,1,21,0,0,1,0,0,0,0,0,0,0,3.5,1,0.0,8,23,11,0,0,0,0,0,0,34
2018-10-01 22:00:00,2018,10,274,1,22,0,0,1,0,0,0,0,0,0,0,3.6,1,0.0,8,23,0,0,0,0,11,0,23,57
2018-10-01 23:00:00,2018,10,274,1,23,0,0,1,0,0,0,0,0,0,0,3.6,1,0.0,8,11,0,0,0,0,0,0,0,11
2018-10-02 00:00:00,2018,10,275,2,0,0,0,1,0,0,0,0,0,0,0,3.6,1,0.0,8,0,0,0,0,0,11,0,0,11
2018-10-02 01:00:00,2018,10,275,2,1,0,0,1,0,0,0,0,0,0,0,3.0,1,0.0,8,0,0,0,0,0,0,0,0,0
2018-10-02 02:00:00,2018,10,275,2,2,0,0,0,1,0,0,0,0,0,0,3.0,1,0.0,88,0,0,0,0,0,0,0,0,0
2018-10-02 03:00:00,2018,10,275,2,3,0,0,0,0,0,0,0,0,1,0,3.5,2,0.0,88,11,0,0,0,0,0,0,0,11
2018-10-02 04:00:00,2018,10,275,2,4,0,0,0,0,1,0,0,0,0,0,5.1,1,0.0,88,0,0,0,0,0,0,0,0,0
2018-10-02 05:00:00,2018,10,275,2,5,0,0,0,0,1,0,0,0,0,0,5.0,2,0.0,92,11,11,0,0,0,11,0,0,33
2018-10-02 06:00:00,2018,10,275,2,6,0,0,0,0,1,0,0,0,0,0,5.5,2,0.0,92,118,0,0,0,0,0,0,0,118
2018-10-02 07:00:00,2018,10,275,2,7,0,0,0,1,0,0,0,0,0,0,5.5,2,0.0,75,70,0,0,0,0,0,0,0,70
2018-10-02 08:00:00,2018,10,275,2,8,0,0,0,1,0,0,0,0,0,0,5.5,2,0.0,75,82,0,0,11,0,0,0,59,152
2018-10-02 09:00:00,2018,10,275,2,9,0,0,0,0,0,0,0,1,0,0,6.5,2,0.9,75,118,11,0,0,0,35,0,47,211
2018-10-02 10:00:00,2018,10,275,2,10,0,0,0,0,1,0,0,0,0,0,6.5,2,0.0,75,70,59,0,0,11,11,0,23,174
2018-10-02 11:00:00,2018,10,275,2,11,0,0,0,0,0,0,0,1,0,0,6.5,0,0.9,75,70,35,0,0,0,0,0,47,152
2018-10-02 12:00:00,2018,10,275,2,12,0,0,0,0,0,0,0,1,0,0,5.5,2,0.9,75,82,35,0,11,0,11,35,23,197
2018-10-02 12:00:00,2018,10,275,2,12,0,0,0,0,1,0,0,0,0,0,5.5,2,0.9,75,82,35,0,11,0,11,35,23,197
2018-10-02 13:00:00,2018,10,275,2,13,0,0,0,0,1,0,0,0,0,0,6.0,3,0.3,75,94,59,11,0,0,11,188,35,398
2018-10-02 13:00:00,2018,10,275,2,13,0,0,0,0,0,0,0,1,0,0,6.0,3,0.3,75,94,59,11,0,0,11,188,35,398
2018-10-02 14:00:00,2018,10,275,2,14,0,0,0,0,0,0,0,1,0,0,6.0,3,0.3,75,82,23,11,11,11,11,47,11,207
2018-10-02 15:00:00,2018,10,275,2,15,0,0,0,0,1,0,0,0,0,0,6.0,3,0.0,75,177,35,35,0,11,0,153,11,422
2018-10-02 16:00:00,2018,10,275,2,16,0,0,0,1,0,0,0,0,0,0,5.5,4,0.0,75,118,11,23,11,11,11,70,23,278
2018-10-02 17:00:00,2018,10,275,2,17,0,0,0,1,0,0,0,0,0,0,5.0,4,0.0,75,118,35,11,0,0,11,11,11,197
2018-10-02 18:00:00,2018,10,275,2,18,0,0,0,0,1,0,0,0,0,0,5.0,4,0.0,75,35,47,0,0,0,23,129,23,257
2018-10-02 19:00:00,2018,10,275,2,19,0,0,0,1,0,0,0,0,0,0,5.0,4,0.0,75,47,23,0,0,0,11,70,11,162
2018-10-02 20:00:00,2018,10,275,2,20,0,0,0,1,0,0,0,0,0,0,5.0,4,0.0,75,0,11,0,0,0,23,11,35,80
2018-10-02 21:00:00,2018,10,275,2,21,0,0,0,1,0,0,0,0,0,0,4.5,3,0.0,40,23,35,0,0,11,0,47,0,116
2018-10-02 22:00:00,2018,10,275,2,22,0,0,1,0,0,0,0,0,0,0,4.5,5,0.0,0,47,0,0,0,0,0,0,0,47
2018-10-02 23:00:00,2018,10,275,2,23,0,0,1,0,0,0,0,0,0,0,4.0,4,0.0,0,11,0,0,0,0,0,0,0,11
2018-10-03 00:00:00,2018,10,276,3,0,0,0,1,0,0,0,0,0,0,0,3.5,2,0.0,0,0,0,0,0,0,0,11,0,11
2018-10-03 01:00:00,2018,10,276,3,1,0,0,1,0,0,0,0,0,0,0,4.5,3,0.0,0,0,0,0,0,0,0,23,0,23
2018-10-03 02:00:00,2018,10,276,3,2,0,0,1,0,0,0,0,0,0,0,4.5,4,0.0,0,0,0,0,0,0,0,11,0,11
2018-10-03 03:00:00,2018,10,276,3,3,0,0,1,0,0,0,0,0,0,0,4.5,5,0.0,0,0,0,0,0,0,0,11,0,11
2018-10-03 04:00:00,2018,10,276,3,4,0,0,1,0,0,0,0,0,0,0,4.5,4,0.0,0,0,0,0,0,0,0,0,11,11
2018-10-03 05:00:00,2018,10,276,3,5,0,0,1,0,0,0,0,0,0,0,4.5,4,0.0,0,23,0,0,0,0,0,11,11,45
2018-10-03 06:00:00,2018,10,276,3,6,0,0,1,0,0,0,0,0,0,0,4.5,3,0.0,0,82,0,0,11,0,0,47,0,140
2018-10-03 07:00:00,2018,10,276,3,7,0,0,1,0,0,0,0,0,0,0,5.5,2,0.0,0,106,11,0,0,11,0,23,23,174
2018-10-03 08:00:00,2018,10,276,3,8,0,0,1,0,0,0,0,0,0,0,6.8,1,0.0,0,82,11,11,0,0,11,70,82,267
2018-10-03 09:00:00,2018,10,276,3,9,0,0,1,0,0,0,0,0,0,0,8.5,2,0.0,0,106,0,35,0,11,0,59,35,246
2018-10-03 10:00:00,2018,10,276,3,10,0,0,1,0,0,0,0,0,0,0,10.0,3,0.0,0,153,11,23,0,0,23,129,23,362
2018-10-03 11:00:00,2018,10,276,3,11,0,0,1,0,0,0,0,0,0,0,10.5,3,0.0,0,177,118,23,11,11,70,212,23,645
2018-10-03 12:00:00,2018,10,276,3,12,0,0,1,0,0,0,0,0,0,0,12.0,3,0.0,0,271,141,23,11,35,118,306,47,952
2018-10-03 13:00:00,2018,10,276,3,13,0,0,1,0,0,0,0,0,0,0,12.0,3,0.0,0,283,377,70,11,59,94,259,106,1259
2018-10-03 14:00:00,2018,10,276,3,14,0,0,1,0,0,0,0,0,0,0,12.5,5,0.0,0,259,330,35,11,23,106,424,82,1270
2018-10-03 15:00:00,2018,10,276,3,15,0,0,1,0,0,0,0,0,0,0,12.5,4,0.0,0,165,94,11,0,23,106,212,59,670
2018-10-03 16:00:00,2018,10,276,3,16,0,0,1,0,0,0,0,0,0,0,12.0,4,0.0,0,188,129,0,11,23,23,129,11,514
2018-10-03 17:00:00,2018,10,276,3,17,0,0,1,0,0,0,0,0,0,0,9.5,3,0.0,0,94,94,23,118,47,35,177,0,588
2018-10-03 18:00:00,2018,10,276,3,18,0,0,1,0,0,0,0,0,0,0,8.5,3,0.0,0,70,59,0,11,23,59,82,11,315
2018-10-03 19:00:00,2018,10,276,3,19,0,0,1,0,0,0,0,0,0,0,7.4,4,0.0,0,70,11,0,0,23,35,23,47,209
2018-10-03 20:00:00,2018,10,276,3,20,0,0,1,0,0,0,0,0,0,0,7.0,2,0.0,0,47,11,0,0,11,23,47,0,139
2018-10-03 21:00:00,2018,10,276,3,21,0,0,1,0,0,0,0,0,0,0,4.5,1,0.0,0,47,11,0,0,0,23,23,11,115
2018-10-03 22:00:00,2018,10,276,3,22,0,0,1,0,0,0,0,0,0,0,5.8,1,0.0,0,23,0,0,0,11,0,59,0,93
2018-10-03 23:00:00,2018,10,276,3,23,0,0,1,0,0,0,0,0,0,0,4.0,2,0.0,0,35,0,0,0,0,0,11,0,46
2018-10-04 00:00:00,2018,10,277,4,0,0,0,1,0,0,0,0,0,0,0,4.0,1,0.0,0,11,0,0,0,0,0,11,0,22
2018-10-04 01:00:00,2018,10,277,4,1,0,0,1,0,0,0,0,0,0,0,3.5,1,0.0,0,0,0,0,0,0,0,11,0,11
2018-10-04 02:00:00,2018,10,277,4,2,0,0,1,0,0,0,0,0,0,0,1.0,1,0.0,8,0,0,0,0,0,0,23,0,23
2018-10-04 03:00:00,2018,10,277,4,3,0,0,1,0,0,0,0,0,0,0,1.5,1,0.0,8,11,0,0,0,0,0,11,0,22
2018-10-04 04:00:00,2018,10,277,4,4,0,0,1,0,0,0,0,0,0,0,1.1,0,0.0,8,0,0,0,0,0,0,0,0,0
2018-10-04 05:00:00,2018,10,277,4,5,0,0,0,1,0,0,0,0,0,0,1.0,2,0.0,36,0,0,0,0,0,0,47,0,47
2018-10-04 06:00:00,2018,10,277,4,6,0,0,0,1,0,0,0,0,0,0,1.0,1,0.0,36,59,11,0,0,0,11,35,23,139
2018-10-04 07:00:00,2018,10,277,4,7,0,0,1,0,0,0,0,0,0,0,2.5,2,0.0,0,82,0,0,0,0,0,70,11,163
2018-10-04 08:00:00,2018,10,277,4,8,0,0,1,0,0,0,0,0,0,0,3.0,2,0.0,0,129,35,11,0,0,0,47,23,245
2018-10-04 09:00:00,2018,10,277,4,9,0,0,0,1,0,0,0,0,0,0,5.5,2,0.0,75,118,23,23,0,23,47,70,0,304
2018-10-04 10:00:00,2018,10,277,4,10,0,0,0,0,1,0,0,0,0,0,6.1,3,0.0,75,153,23,11,0,11,11,106,23,338
2018-10-04 11:00:00,2018,10,277,4,11,0,0,0,1,0,0,0,0,0,0,7.2,2,0.0,75,70,82,0,35,23,82,153,35,480
2018-10-04 12:00:00,2018,10,277,4,12,0,0,0,1,0,0,0,0,0,0,9.0,6,0.0,75,129,59,0,11,11,59,141,23,433
2018-10-04 13:00:00,2018,10,277,4,13,0,0,0,0,1,0,0,0,0,0,9.0,5,0.0,75,318,82,0,23,47,70,236,47,823
2018-10-04 13:00:00,2018,10,277,4,13,0,0,0,0,0,0,1,0,0,0,9.0,5,0.0,75,318,82,0,23,47,70,236,47,823
2018-10-04 14:00:00,2018,10,277,4,14,0,0,0,0,0,0,1,0,0,0,9.5,4,0.0,75,377,23,35,0,0,47,165,0,647
2018-10-04 15:00:00,2018,10,277,4,15,0,0,0,0,1,0,0,0,0,0,10.5,3,0.0,75,165,23,59,0,0,94,153,35,529
2018-10-04 16:00:00,2018,10,277,4,16,0,0,0,1,0,0,0,0,0,0,10.5,3,0.0,75,94,11,11,11,0,35,94,11,267
2018-10-04 17:00:00,2018,10,277,4,17,0,0,0,1,0,0,0,0,0,0,10.0,4,0.0,40,177,0,0,0,0,35,11,23,246
2018-10-04 18:00:00,2018,10,277,4,18,0,0,0,1,0,0,0,0,0,0,10.5,3,0.0,75,70,35,0,11,11,23,47,11,208
2018-10-04 19:00:00,2018,10,277,4,19,0,0,0,1,0,0,0,0,0,0,12.0,5,0.0,75,59,11,0,0,0,11,35,94,210
2018-10-04 20:00:00,2018,10,277,4,20,0,0,0,1,0,0,0,0,0,0,12.0,5,0.0,75,129,11,0,0,0,35,94,11,280
2018-10-04 21:00:00,2018,10,277,4,21,0,0,0,1,0,0,0,0,0,0,12.0,5,0.0,40,23,11,0,0,0,11,35,0,80
2018-10-04 22:00:00,2018,10,277,4,22,0,0,0,1,0,0,0,0,0,0,12.0,6,0.0,75,11,11,0,0,0,0,35,11,68
2018-10-04 23:00:00,2018,10,277,4,23,0,0,0,1,0,0,0,0,0,0,12.5,7,0.0,48,11,0,0,0,0,0,35,0,46
2018-10-05 00:00:00,2018,10,278,5,0,0,0,0,1,0,0,0,0,0,0,12.5,10,0.0,48,0,0,0,0,0,0,23,0,23
2018-10-05 01:00:00,2018,10,278,5,1,0,0,0,1,0,0,0,0,0,0,13.0,8,0.0,48,0,0,0,0,0,0,11,0,11
2018-10-05 02:00:00,2018,10,278,5,2,0,0,1,0,0,0,0,0,0,0,12.5,6,0.0,0,0,0,0,0,0,0,11,11,22
2018-10-05 03:00:00,2018,10,278,5,3,0,0,1,0,0,0,0,0,0,0,12.0,5,0.0,0,11,0,0,0,0,0,11,11,33
2018-10-05 04:00:00,2018,10,278,5,4,0,0,1,0,0,0,0,0,0,0,11.5,5,0.0,0,0,0,0,0,0,0,11,0,11
2018-10-05 05:00:00,2018,10,278,5,5,0,0,0,1,0,0,0,0,0,0,11.5,5,0.0,12,11,0,0,0,0,0,11,23,45
2018-10-05 06:00:00,2018,10,278,5,6,0,0,0,1,0,0,0,0,0,0,10.0,4,0.0,12,106,11,0,0,0,0,11,0,128
2018-10-05 07:00:00,2018,10,278,5,7,0,0,1,0,0,0,0,0,0,0,10.5,5,0.0,0,70,11,0,0,0,0,35,35,151
2018-10-05 08:00:00,2018,10,278,5,8,0,0,1,0,0,0,0,0,0,0,11.0,5,0.0,0,70,11,23,0,0,23,35,70,232
2018-10-05 09:00:00,2018,10,278,5,9,0,0,1,0,0,0,0,0,0,0,11.5,4,0.0,0,23,35,23,0,11,35,47,0,174
2018-10-05 10:00:00,2018,10,278,5,10,0,0,1,0,0,0,0,0,0,0,11.5,6,0.0,0,118,35,23,23,23,59,106,47,434
2018-10-05 11:00:00,2018,10,278,5,11,0,0,1,0,0,0,0,0,0,0,11.5,4,0.0,0,212,70,82,35,23,35,177,47,681
2018-10-05 12:00:00,2018,10,278,5,12,0,0,1,0,0,0,0,0,0,0,11.5,5,0.0,0,283,188,11,11,11,82,295,47,928
2018-10-05 13:00:00,2018,10,278,5,13,0,0,1,0,0,0,0,0,0,0,11.5,5,0.0,0,389,118,35,23,23,35,259,35,917
2018-10-05 14:00:00,2018,10,278,5,14,0,0,1,0,0,0,0,0,0,0,11.5,6,0.0,0,259,94,11,70,11,59,141,11,656
2018-10-05 15:00:00,2018,10,278,5,15,0,0,1,0,0,0,0,0,0,0,11.5,6,0.0,0,236,59,23,47,23,59,106,23,576
2018-10-05 16:00:00,2018,10,278,5,16,0,0,1,0,0,0,0,0,0,0,11.0,4,0.0,0,283,35,11,23,11,82,118,23,586
2018-10-05 17:00:00,2018,10,278,5,17,0,0,1,0,0,0,0,0,0,0,11.0,4,0.0,0,94,70,11,11,11,59,70,23,349
2018-10-05 18:00:00,2018,10,278,5,18,0,0,1,0,0,0,0,0,0,0,10.0,4,0.0,0,165,35,11,0,11,35,70,11,338
2018-10-05 19:00:00,2018,10,278,5,19,0,0,0,1,0,0,0,0,0,0,9.5,3,0.0,92,82,0,0,0,23,11,23,0,139
2018-10-05 20:00:00,2018,10,278,5,20,0,0,1,0,0,0,0,0,0,0,8.5,4,0.0,0,23,23,0,11,11,11,23,0,102
2018-10-05 21:00:00,2018,10,278,5,21,0,0,1,0,0,0,0,0,0,0,8.0,4,0.0,0,23,11,0,0,0,0,59,11,104
2018-10-05 22:00:00,2018,10,278,5,22,0,0,1,0,0,0,0,0,0,0,7.4,3,0.0,0,47,0,0,11,0,23,11,0,92
2018-10-05 23:00:00,2018,10,278,5,23,0,0,0,1,0,0,0,0,0,0,7.5,3,0.0,20,59,0,0,0,11,47,11,0,128
2018-10-06 00:00:00,2018,10,279,6,0,1,0,0,1,0,0,0,0,0,0,7.0,3,0.0,20,11,0,0,0,0,11,0,0,22
2018-10-06 01:00:00,2018,10,279,6,1,1,0,0,1,0,0,0,0,0,0,7.0,2,0.0,20,47,23,0,11,35,11,11,0,138
2018-10-06 02:00:00,2018,10,279,6,2,1,0,0,1,0,0,0,0,0,0,6.5,2,0.0,36,0,0,0,0,0,11,0,0,11
2018-10-06 03:00:00,2018,10,279,6,3,1,0,0,1,0,0,0,0,0,0,5.5,3,0.0,36,11,0,0,0,0,0,0,0,11
2018-10-06 04:00:00,2018,10,279,6,4,1,0,0,1,0,0,0,0,0,0,5.5,2,0.0,36,0,0,0,0,0,0,11,0,11
2018-10-06 05:00:00,2018,10,279,6,5,1,0,0,1,0,0,0,0,0,0,5.5,2,0.0,76,11,0,0,0,0,0,11,0,22
2018-10-06 06:00:00,2018,10,279,6,6,1,0,0,1,0,0,0,0,0,0,4.5,2,0.0,76,11,0,0,0,0,0,11,11,33
2018-10-06 07:00:00,2018,10,279,6,7,1,0,1,0,0,0,0,0,0,0,4.5,2,0.0,0,35,0,0,0,0,0,23,0,58
2018-10-06 08:00:00,2018,10,279,6,8,1,0,1,0,0,0,0,0,0,0,6.4,2,0.0,0,35,11,0,0,11,11,23,11,102
2018-10-06 09:00:00,2018,10,279,6,9,1,0,1,0,0,0,0,0,0,0,7.0,1,0.0,0,82,47,0,70,23,35,23,0,280
2018-10-06 10:00:00,2018,10,279,6,10,1,0,1,0,0,0,0,0,0,0,8.0,2,0.0,0,200,118,0,35,23,23,82,11,492
2018-10-06 11:00:00,2018,10,279,6,11,1,0,1,0,0,0,0,0,0,0,9.0,3,0.0,0,271,295,11,153,35,70,283,11,1129
2018-10-06 12:00:00,2018,10,279,6,12,1,0,1,0,0,0,0,0,0,0,9.5,2,0.0,0,354,601,23,236,11,212,554,35,2026
2018-10-06 13:00:00,2018,10,279,6,13,1,0,1,0,0,0,0,0,0,0,10.0,1,0.0,0,448,200,11,118,23,141,767,59,1767
2018-10-06 14:00:00,2018,10,279,6,14,1,0,1,0,0,0,0,0,0,0,10.5,2,0.0,0,306,318,11,118,23,82,684,59,1601
2018-10-06 15:00:00,2018,10,279,6,15,1,0,1,0,0,0,0,0,0,0,10.5,2,0.0,0,259,106,23,35,23,47,542,23,1058
2018-10-06 16:00:00,2018,10,279,6,16,1,0,0,1,0,0,0,0,0,0,9.5,1,0.0,80,236,153,35,0,0,106,354,23,907
2018-10-06 17:00:00,2018,10,279,6,17,1,0,0,1,0,0,0,0,0,0,9.0,1,0.0,64,177,35,11,0,0,70,118,0,411
2018-10-06 18:00:00,2018,10,279,6,18,1,0,1,0,0,0,0,0,0,0,8.0,0,0.0,0,177,0,0,11,11,11,129,0,339
2018-10-06 19:00:00,2018,10,279,6,19,1,0,0,1,0,0,0,0,0,0,7.5,0,0.0,64,47,0,0,11,11,35,47,11,162
2018-10-06 20:00:00,2018,10,279,6,20,1,0,0,1,0,0,0,0,0,0,6.5,1,0.0,76,23,23,0,11,0,0,35,0,92
2018-10-06 21:00:00,2018,10,279,6,21,1,0,0,1,0,0,0,0,0,0,6.1,1,0.0,76,35,0,0,0,0,0,35,11,81
2018-10-06 22:00:00,2018,10,279,6,22,1,0,0,1,0,0,0,0,0,0,6.1,1,0.0,76,11,0,0,11,0,0,35,0,57
2018-10-06 23:00:00,2018,10,279,6,23,1,0,0,1,0,0,0,0,0,0,5.5,2,0.0,12,35,11,0,0,11,0,35,35,127
2018-10-07 00:00:00,2018,10,280,0,0,1,0,0,1,0,0,0,0,0,0,5.1,1,0.0,12,11,0,0,0,0,0,0,0,11
2018-10-07 01:00:00,2018,10,280,0,1,1,0,0,1,0,0,0,0,0,0,4.0,2,0.0,12,0,0,0,0,0,0,0,0,0
2018-10-07 02:00:00,2018,10,280,0,2,1,0,0,1,0,0,0,0,0,0,3.5,1,0.0,20,11,11,0,0,0,0,11,35,68
2018-10-07 03:00:00,2018,10,280,0,3,1,0,0,1,0,0,0,0,0,0,3.5,2,0.0,20,0,0,0,0,0,0,35,0,35
2018-10-07 04:00:00,2018,10,280,0,4,1,0,0,1,0,0,0,0,0,0,3.0,2,0.0,20,0,0,0,0,0,0,11,0,11
2018-10-07 05:00:00,2018,10,280,0,5,1,0,1,0,0,0,0,0,0,0,2.5,3,0.0,0,0,0,0,0,0,0,35,0,35
2018-10-07 06:00:00,2018,10,280,0,6,1,0,1,0,0,0,0,0,0,0,2.0,3,0.0,0,0,0,0,0,0,0,11,0,11
2018-10-07 07:00:00,2018,10,280,0,7,1,0,1,0,0,0,0,0,0,0,3.0,2,0.0,0,35,0,0,0,0,0,59,0,94
2018-10-07 08:00:00,2018,10,280,0,8,1,0,1,0,0,0,0,0,0,0,4.0,3,0.0,0,11,0,0,0,11,11,35,0,68
2018-10-07 09:00:00,2018,10,280,0,9,1,0,1,0,0,0,0,0,0,0,6.0,4,0.0,0,35,35,0,0,0,47,59,23,199
2018-10-07 10:00:00,2018,10,280,0,10,1,0,1,0,0,0,0,0,0,0,7.0,2,0.0,0,70,35,11,0,11,11,106,23,267
2018-10-07 11:00:00,2018,10,280,0,11,1,0,1,0,0,0,0,0,0,0,8.5,1,0.0,0,70,106,0,35,47,23,165,35,481
2018-10-07 12:00:00,2018,10,280,0,12,1,0,0,1,0,0,0,0,0,0,9.0,1,0.0,36,271,342,23,11,141,165,483,35,1471
2018-10-07 13:00:00,2018,10,280,0,13,1,0,0,1,0,0,0,0,0,0,10.0,1,0.0,36,448,271,59,59,141,224,1014,106,2322
2018-10-07 14:00:00,2018,10,280,0,14,1,0,1,0,0,0,0,0,0,0,10.0,2,0.0,8,330,295,23,35,82,177,1003,106,2051
2018-10-07 15:00:00,2018,10,280,0,15,1,0,1,0,0,0,0,0,0,0,10.0,2,0.0,8,330,177,47,47,94,177,342,106,1320
2018-10-07 16:00:00,2018,10,280,0,16,1,0,1,0,0,0,0,0,0,0,9.0,3,0.0,8,318,118,11,11,59,118,153,47,835
2018-10-07 17:00:00,2018,10,280,0,17,1,0,1,0,0,0,0,0,0,0,7.5,3,0.0,8,129,70,11,0,23,59,47,11,350
2018-10-07 18:00:00,2018,10,280,0,18,1,0,1,0,0,0,0,0,0,0,6.5,2,0.0,8,236,47,0,11,0,11,23,47,375
2018-10-07 19:00:00,2018,10,280,0,19,1,0,1,0,0,0,0,0,0,0,6.5,2,0.0,8,47,11,0,0,11,0,11,0,80
2018-10-07 20:00:00,2018,10,280,0,20,1,0,0,1,0,0,0,0,0,0,8.0,3,0.0,80,23,11,0,0,0,11,0,0,45
2018-10-07 21:00:00,2018,10,280,0,21,1,0,0,1,0,0,0,0,0,0,8.5,6,0.0,80,23,0,0,0,0,11,0,11,45
2018-10-07 22:00:00,2018,10,280,0,22,1,0,0,1,0,0,0,0,0,0,8.5,6,0.0,80,35,0,0,0,0,0,11,0,46
2018-10-07 23:00:00,2018,10,280,0,23,1,0,0,0,1,0,0,0,0,0,8.5,5,0.0,92,0,11,0,11,0,0,0,11,33
2018-10-08 00:00:00,2018,10,281,1,0,0,0,0,0,0,0,0,1,0,0,7.5,6,0.3,92,0,0,0,0,0,0,0,0,0
2018-10-08 01:00:00,2018,10,281,1,1,0,0,0,0,0,0,0,1,0,0,7.1,3,0.3,92,0,0,0,0,0,0,11,0,11
2018-10-08 02:00:00,2018,10,281,1,2,0,0,0,0,0,0,0,1,0,0,8.5,6,0.3,92,11,0,0,0,0,0,11,0,22
2018-10-08 02:00:00,2018,10,281,1,2,0,0,0,0,1,0,0,0,0,0,8.5,6,0.3,92,11,0,0,0,0,0,11,0,22
2018-10-08 03:00:00,2018,10,281,1,3,0,0,0,0,0,0,0,1,0,0,9.0,10,0.3,92,0,0,0,0,0,11,0,0,11
2018-10-08 04:00:00,2018,10,281,1,4,0,0,0,0,1,0,0,0,0,0,9.5,9,0.9,92,0,0,0,0,0,0,11,0,11
2018-10-08 04:00:00,2018,10,281,1,4,0,0,0,0,0,0,0,1,0,0,9.5,9,0.9,92,0,0,0,0,0,0,11,0,11
2018-10-08 05:00:00,2018,10,281,1,5,0,0,0,0,0,0,0,1,0,0,10.0,9,0.9,92,11,0,0,0,0,11,0,0,22
2018-10-08 06:00:00,2018,10,281,1,6,0,0,0,0,1,0,0,0,0,0,11.0,9,0.0,92,11,0,0,0,0,0,23,23,57
2018-10-08 07:00:00,2018,10,281,1,7,0,0,0,1,0,0,0,0,0,0,11.5,8,0.0,75,106,0,11,0,0,11,23,0,151
2018-10-08 08:00:00,2018,10,281,1,8,0,0,0,1,0,0,0,0,0,0,11.5,8,0.0,75,212,11,11,0,11,11,47,59,362
2018-10-08 09:00:00,2018,10,281,1,9,0,0,0,1,0,0,0,0,0,0,12.0,6,0.0,75,82,47,35,11,23,23,47,23,291
2018-10-08 10:00:00,2018,10,281,1,10,0,0,0,1,0,0,0,0,0,0,12.5,6,0.0,75,59,23,0,23,11,59,70,23,268
2018-10-08 11:00:00,2018,10,281,1,11,0,0,0,1,0,0,0,0,0,0,13.5,7,0.0,75,70,47,0,0,0,23,70,47,257
2018-10-08 12:00:00,2018,10,281,1,12,0,0,1,0,0,0,0,0,0,0,14.5,5,0.0,0,153,35,0,0,59,23,70,11,351
