RandomForestRegressor,0.009736545413614024
BayesianRidge,0.010673883092236951
LinearRegression,0.011160216953986807
Lasso,0.01666985938911517
Ridge,0.011091885796811009
SVR,0.01037910804122846
GRU,0.013685289913607606
